id,title
2019-02/au-fte020519,Feces transplantation: Effective treatment facing an uncertain future
2019-02/b-cvi021119,Common virus in early childhood linked to celiac disease in susceptible children
2019-02/b-hfd021519,High fat diet linked to unfavorable changes in gut bacteria and inflammatory triggers
2019-02/b-lwh022119,Long working hours linked to heightened depression risk in women
2019-02/b-nos020419,"Number of suicide deaths have risen globally to over 800,000 in 2016"
2019-02/b-ros021819,Risks of shoulder replacement surgery higher than previously thought
2019-02/b-sbo021819,Small benefit of inducing labor over 'wait and see' approach for late-term pregnancies
2019-02/b-ss020419,Study 'strongly supports' extending cervical screening intervals
2019-02/chop-ruh022819,Researchers use health data tools to rapidly detect sepsis in newborns
2019-02/cums-bcs022119,Breast cancer study confirms importance of multigenerational family data to assess risk
2019-02/cums-det021219,DDT exposure tied to breast cancer risk for all women through age 54
2019-02/dmc-nml021219,New machine learning method could spare some women from unnecessary breast surgery
2019-02/du-eop020519,"Educational outreach, public policy changes needed to reduce health hazards at nail salons"
2019-02/e-hhr022519,Higher hospital readmission rates for cardiac patients in Northern vs. Southern Ontario: Importance
2019-02/e-mcs021819,Multinational collaboration study on familial primary distal renal tubular acidosis
2019-02/e-tyo022719,"Thirty years of fast food: Greater variety, but more salt, larger portions, and added calories"
2019-02/emf-nde021119,Network driving emergency healthcare research
2019-02/es-wct020619,"Walnut consumers tend to have lower prevalence of depression symptoms, says new study"
2019-02/esoc-pmm020119,Psoriasis medication may improve heart disease in patients with the skin condition
2019-02/esoc-wag021319,What's age got to do with it?
2019-02/fhcr-ctp021919,CASSINI Trial publishes data on preventing blood clots in cancer patients
2019-02/gcrc-pca022819,Protein content as a marker for response to therapy in brain cancer
2019-02/gmu-wwm022119,"Women with more social support are less likely to die, new study finds"
2019-02/gwu-sri022619,Student-led rheumatology interest group increases interest in field
2019-02/icl-euo022619,Early use of antibiotics in elderly patients with UTIs associated with reduced risk of sepsis
2019-02/ip-nab021319,No association between antiepileptic drug use and dementia
2019-02/ip-ndf022119,New drug for Duchenne muscular dystrophy clears phase 1 clinical trial testing in boys
2019-02/jhm-saf021519,Study: Adolescent female blood donors at risk for iron deficiency and associated anemia
2019-02/jhub-scs021319,Safe consumption sites: Study identifies policy change strategies and challenges
2019-02/jhub-upa022219,US patient advocacy groups received majority of pharma donations in multi-country study
2019-02/luhs-aic022019,Artificial intelligence can identify trauma patients who misuse alcohol
2019-02/mali-rie021119,Researchers identify early home and family factors that contribute to obesity
2019-02/mali-rrp020419,Researchers report positive findings with dasotraline for ADHD in children ages 6-12
2019-02/mc-mcr020419,Mayo Clinic researchers develop prediction tool for kidney stones
2019-02/mm-u-apc021919,ACA's pre-existing condition & age clauses had immediate impact on people with diabetes
2019-02/mm-u-scp022619,Stem cells provide greater insight into rotator cuff disease
2019-02/mm-u-spc021219,Some primary care doctors not prepared to help with cancer treatment decisions
2019-02/mm-u-spe022719,Study: Pesticide exposure contributes to faster ALS progression
2019-02/mu-nss021119,New study shows HPV not likely transmittable through the hand
2019-02/nei-nim022019,Nitisinone increases melanin in people with albinism
2019-02/nioe-oba022219,Older biologic age linked to elevated breast cancer risk
2019-02/nuos-cbt021319,C-sections by trained health officers a safe alternative
2019-02/osu-adb022519,A disconnect between migrants' stories and their health
2019-02/oupu-nss020419,"New study shows sitting, watching TV linked to colorectal cancer risk before age 50"
2019-02/p-eic013019,Educational intervention cuts unnecessary antibiotic prescriptions in China
2019-02/p-lla022119,Lowering lactose and carbs in milk does not help severely malnourished children
2019-02/p-mfp013019,Masculine fitness program improves physical activity of European men
2019-02/pmcf-sso021419,Suspicious spots on the lungs do not behave like metastases of rhabdomyosarcoma
2019-02/qmuo-vdh020619,Vitamin D helps treat lethal drug-resistant TB
2019-02/sfae-atf021119,Access to federally qualified health centers does not translate into lower rates of ED use
2019-02/sjcr-cdi021319,"Customized drug interaction alerts address alert fatigue, protect patients"
2019-02/tfg-tli021119,Teens living in US states allowing medical marijuana smoke less cannabis
2019-02/tl-pss022719,The Lancet: Conceiving within a year of stillbirth does not increase risks for next pregnancy
2019-02/uob-pit021819,Progress in the treatment of aggressive brain tumors
2019-02/uoc--iaa022819,Immigrant Asian American women may be at higher risk for breast cancer
2019-02/uoc--wac021219,With age comes hearing loss and a greater risk of cognitive decline
2019-02/uoc-tsr020719,Thirdhand smoke residue exposes children to chemicals
2019-02/uoc-wbb020519,"Wine before beer, or beer before wine? Either way, you'll be hungover, study finds"
2019-02/uoca-fya022519,"For young adult cancer survivors, debt and work-related impairments"
2019-02/uoe-nco022719,New continuity of care tracking method for GPs
2019-02/uoef-sug022219,Scientists unravel genetic basis of hypertrophic cardiomyopathy in Finns
2019-02/uog-eai022419,Keeping active in middle age may be tied to lower risk of dementia
2019-02/uok-net021819,No evidence tougher policies deter adolescent cannabis use
2019-02/uok-uso021319,UK sales of Xanax and other prescription psychiatric drugs increasing via the darknet
2019-02/uom-hdc020419,Healthy diet can ease symptoms of depression
2019-02/uoma-wfh020119,Walking for health benefits just got easier to track
2019-02/uoo-raw020419,Researchers are worried that people with chronic disease are not being active enough
2019-02/uop-dtc021319,Drug-resistant TB cured with new approaches in post-war DRC
2019-02/uops-hgs022019,Health-related Google searches doubled in week before ER visits
2019-02/uos-ewg020519,Excessive weight gain in early childhood affects teenage heart health
2019-02/uos-mnt021819,More needs to be done to raise awareness of lung cancer risk in people with COPD
2019-02/uosa-tia020619,Tune in and switch off
2019-02/uot-att022019,Antibody therapy training phagocytes to destroy tumors now tested on patients
2019-02/uot-wwp020419,Walking with Pok̩mon
2019-02/uow-itr021119,Interventions to reduce antibiotics require tailored approach in developing countries
2019-02/uowh-2th022019,"Two treatments help dialysis patients with depression, study finds"
2019-02/uowh-ssh020819,Study: Serious health concerns missed in older adults
2019-02/uoy-snf020619,Side-effects not fully reported in more than 30 percent of healthcare reviews
2019-02/w-cmr022019,Complex medication regimens are common & sometimes dangerous in patients with lung disease
2019-02/w-ddi020419,Do differences in gait predict the risk of developing depression in later life?
2019-02/w-ioa020619,Impact of acne relapses on quality of life and productivity
2019-02/w-mth020619,More than half a million breast cancer deaths averted in the US over three decades
2019-02/w-phs022019,Patients' HIV status should not impact their cancer care
2019-02/wfu-nss021419,New study shows more protein and fewer calories help older people lose weight safely
2019-02/wuso-fas022019,"For adult scoliosis, surgery, other treatments are viable options"
2019-02/yu-1oc022119,"10 percent of Chinese adults have high heart disease risk, aren't treated for it"
2019-03/acoc-aem031719,Antibiotic envelope markedly cuts risk of cardiac device-related infection
2019-03/acoc-dde031819,Diabetes drug effective against heart failure in wide spectrum of patients
2019-03/acoc-nhp031719,Novel heart pump shows superior outcomes in advanced heart failure
2019-03/acoc-tag031719,TAVR as good as surgery for patients at low surgical risk
2019-03/acoc-tcu031819,Two-drug combos using popular calcium channel blocker show superiority in lowering BP
2019-03/acoc-tia031819,Ticagrelor is as safe and effective as clopidogrel after heart attack
2019-03/acoc-tos031719,"TAVR outperforms surgery in younger, low risk patients with AS"
2019-03/afot-bnt030719,Be nice to your doctor -- you may receive better care
2019-03/ags-pmr031519,Periodontitis may raise the risk for developing dementia
2019-03/aoa-slf032619,Student loan forgiveness programs driving physicians to primary care
2019-03/arh-atp032019,Assessment tool predicts chronic fatigue syndrome 6 months after mono
2019-03/arh-lco032719,Lurie Children's offers kids virtual escape from intensive care unit
2019-03/arrs-cmp032919,Contrast-enhanced MRI provides useful findings in discordant core biopsy management
2019-03/arrs-pfc032919,Patient factors contribute to imaging follow-up rates
2019-03/ason-edl030119,Experimental drug lowers serum phosphate in phase 3 trial of hemodialysis patients
2019-03/au-cdg031319,Cholesterol-lowering drugs guard against brain haemorrhages
2019-03/b-ama031219,Alcohol marketing awareness linked to 'higher risk' drinking among UK teens
2019-03/b-cnb032619,"Consider non-surgical brain stimulation for severe depression, say experts"
2019-03/b-sus031919,Stricter US state gun laws linked to safer high schools
2019-03/bc-pwd031419,"People who don't drink may still suffer harms from alcohol, study suggests"
2019-03/buso-bca031419,BU: Central American kidney disease epidemic linked to occupational heat exposure
2019-03/buso-cto031519,Current training of physicians to care for LGBTQ individuals is falling short
2019-03/buso-rig032019,Researchers identify gene variant associated with cellular aging
2019-03/c-ub-bpc031119,"Blood pressure control is beneficial, is it not?"
2019-03/cgso-pms030519,Professor Mary Schooling analyzes the relationship between testosterone and serious heart conditions
2019-03/ci-atf032119,Aspirin to fight an expensive global killer infection
2019-03/cnhs-ngm032019,NUP160 genetic mutation linked to steroid-resistant nephrotic syndrome
2019-03/dms-naf032719,New approach for potential treatment of liver cancer patients with Hep B virus infection
